borough_pluto,block_pluto,lot_pluto,cd,ct2010,cb2010,schooldist,council,zipcode,firecomp,policeprct,healtharea,sanitboro,sanitdistrict,sanitsub,address_pluto,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,ltdheight,allzoning1,allzoning2,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exemptland,exempttot,yearbuilt,builtcode,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,bbl,condono,tract2010,xcoord,ycoord,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,borough_finance,neighborhood,building class category,tax class at present,block_finance,lot_finance,ease-ment,building class at present,address_finance,apartment number,zip code,residential units,commercial units,total units,land square feet,gross square feet,year built,tax class at time of sale,building class at time of sale,sale price,sale date,price per sqft,bbl_pluto,unit_bbl
BX,2607.0,7501.0,203.0,185.0,3004.0,8.0,16.0,10456.0,E050,42.0,3500.0,1.0,3.0,,1094 FRANKLIN AVENUE,R6,,,,,,,,,R6,,N,R1,2.0,1.0,,,3900.0,5387.0,0.0,5387.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,8.0,8.0,23.34,167.19,23.0,85.0,,0.0,N,0.0,5.0,46239.0,373388.0,44397.0,371546.0,2006.0,,0.0,0.0,,,1.38,2.43,0.0,4.8,2.0,2026077501.0,107.0,185.0,1010192.0,240736.0,3d,,210S050,21003.0,,2026070045.0,1/23/2009,1.0,16v1,2,MORRISANIA/LONGWOOD      ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,2607,1106, ,R1,1094 FRANKLIN AVENUE                     ,3B          ,10456,1,0,1,0,0,0,2,R1,0,2010-12-22,,2026077501.0,2026071106.0
BX,2607.0,7501.0,203.0,185.0,3004.0,8.0,16.0,10456.0,E050,42.0,3500.0,1.0,3.0,,1094 FRANKLIN AVENUE,R6,,,,,,,,,R6,,N,R1,2.0,1.0,,,3900.0,5387.0,0.0,5387.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,8.0,8.0,23.34,167.19,23.0,85.0,,0.0,N,0.0,5.0,46239.0,373388.0,44397.0,371546.0,2006.0,,0.0,0.0,,,1.38,2.43,0.0,4.8,2.0,2026077501.0,107.0,185.0,1010192.0,240736.0,3d,,210S050,21003.0,,2026070045.0,1/23/2009,1.0,16v1,2,MORRISANIA/LONGWOOD      ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,2607,1107, ,R1,1094 FRANKLIN AVENUE                     ,4A          ,10456,1,0,1,0,0,0,2,R1,0,2010-12-22,,2026077501.0,2026071107.0
BX,2607.0,7501.0,203.0,185.0,3004.0,8.0,16.0,10456.0,E050,42.0,3500.0,1.0,3.0,,1094 FRANKLIN AVENUE,R6,,,,,,,,,R6,,N,R1,2.0,1.0,,,3900.0,5387.0,0.0,5387.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,8.0,8.0,23.34,167.19,23.0,85.0,,0.0,N,0.0,5.0,46239.0,373388.0,44397.0,371546.0,2006.0,,0.0,0.0,,,1.38,2.43,0.0,4.8,2.0,2026077501.0,107.0,185.0,1010192.0,240736.0,3d,,210S050,21003.0,,2026070045.0,1/23/2009,1.0,16v1,2,MORRISANIA/LONGWOOD      ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,2607,1108, ,R1,1094 FRANKLIN AVENUE                     ,4B          ,10456,1,0,1,0,0,0,2,R1,0,2010-12-22,,2026077501.0,2026071108.0
BX,2636.0,7501.0,201.0,75.0,2008.0,7.0,17.0,10455.0,E073,40.0,4000.0,2.0,1.0,,703 EAST 156 STREET,R6,,,,,,,,,R6,,N,R1,2.0,1.0,,,1928.0,6197.0,0.0,6197.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,8.0,25.0,77.13,25.0,69.0,,0.0,N,3.0,5.0,5948.0,231764.0,1099.0,226915.0,2006.0,,2006.0,0.0,,,3.21,2.43,0.0,4.8,2.0,2026367501.0,89.0,75.0,1009942.0,237497.0,6c,,210S014,21003.0,,2026360040.0,11/15/2007,1.0,16v1,2,MORRISANIA/LONGWOOD      ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,2636,1007, ,R1,703 EAST 156 STREET                      ,            ,10455,1,0,1,0,0,1906,2,R1,135000,2010-01-14,,2026367501.0,2026361007.0
BX,2667.0,7501.0,201.0,77.0,1001.0,7.0,17.0,10456.0,E050,40.0,4000.0,2.0,1.0,,785 EAST 160 STREET,R6,,,,C1-4,,,,,C1-4/R6,,N,R3,2.0,1.0,,,30050.0,27552.0,0.0,27552.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,24.0,24.0,0.68,0.0,23.33,50.67,,0.0,N,3.0,5.0,21740.0,238816.0,9968.0,33816.0,1993.0,,0.0,0.0,,,0.92,2.43,0.0,4.8,2.0,2026677501.0,50.0,77.0,1010994.0,238193.0,6c,,210S015,21004.0,,2026670005.0,7/27/1994,1.0,16v1,2,MORRISANIA/LONGWOOD      ,04  TAX CLASS 1 CONDOS                      ,1A,2667,1003, ,R3,785 EAST 160 STREET                      ,3,10456,1,0,1,0,0,1993,1,R3,215000,2010-10-07,,2026677501.0,2026671003.0
BX,2667.0,7501.0,201.0,77.0,1001.0,7.0,17.0,10456.0,E050,40.0,4000.0,2.0,1.0,,785 EAST 160 STREET,R6,,,,C1-4,,,,,C1-4/R6,,N,R3,2.0,1.0,,,30050.0,27552.0,0.0,27552.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,24.0,24.0,0.68,0.0,23.33,50.67,,0.0,N,3.0,5.0,21740.0,238816.0,9968.0,33816.0,1993.0,,0.0,0.0,,,0.92,2.43,0.0,4.8,2.0,2026677501.0,50.0,77.0,1010994.0,238193.0,6c,,210S015,21004.0,,2026670005.0,7/27/1994,1.0,16v1,2,MORRISANIA/LONGWOOD      ,04  TAX CLASS 1 CONDOS                      ,1A,2667,1008, ,R3,789 EAST 160 STREET                      ,8,10456,1,0,1,0,0,1993,1,R3,225000,2010-11-19,,2026677501.0,2026671008.0
BX,2677.0,7501.0,203.0,133.0,2002.0,8.0,17.0,10459.0,E050,42.0,3500.0,1.0,3.0,,819 EAST 161 STREET,R6,,,,C1-4,,,,,C1-4/R6,,N,R3,2.0,1.0,,,150000.0,155581.0,0.0,155581.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,3.0,144.0,144.0,3.44,0.0,0.0,0.0,,0.0,N,0.0,5.0,55008.0,1163232.0,22156.0,119299.0,1994.0,,0.0,0.0,,,1.04,2.43,0.0,4.8,2.0,2026777501.0,52.0,133.0,1011452.0,238564.0,6c,,210S016,21004.0,,2026770041.0,12/10/1994,1.0,16v1,2,MORRISANIA/LONGWOOD      ,04  TAX CLASS 1 CONDOS                      ,1A,2677,1004, ,R3,821 EAST 161 STREET                      ,A           ,10459,1,0,1,0,0,1995,1,R3,0,2010-02-22,,2026777501.0,2026771004.0
BX,2677.0,7501.0,203.0,133.0,2002.0,8.0,17.0,10459.0,E050,42.0,3500.0,1.0,3.0,,819 EAST 161 STREET,R6,,,,C1-4,,,,,C1-4/R6,,N,R3,2.0,1.0,,,150000.0,155581.0,0.0,155581.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,3.0,144.0,144.0,3.44,0.0,0.0,0.0,,0.0,N,0.0,5.0,55008.0,1163232.0,22156.0,119299.0,1994.0,,0.0,0.0,,,1.04,2.43,0.0,4.8,2.0,2026777501.0,52.0,133.0,1011452.0,238564.0,6c,,210S016,21004.0,,2026770041.0,12/10/1994,1.0,16v1,2,MORRISANIA/LONGWOOD      ,04  TAX CLASS 1 CONDOS                      ,1A,2677,1013, ,R3,827 EAST 161 STREET                      ,A           ,10459,1,0,1,0,0,1995,1,R3,247000,2010-03-09,,2026777501.0,2026771013.0
BX,2677.0,7501.0,203.0,133.0,2002.0,8.0,17.0,10459.0,E050,42.0,3500.0,1.0,3.0,,819 EAST 161 STREET,R6,,,,C1-4,,,,,C1-4/R6,,N,R3,2.0,1.0,,,150000.0,155581.0,0.0,155581.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,3.0,144.0,144.0,3.44,0.0,0.0,0.0,,0.0,N,0.0,5.0,55008.0,1163232.0,22156.0,119299.0,1994.0,,0.0,0.0,,,1.04,2.43,0.0,4.8,2.0,2026777501.0,52.0,133.0,1011452.0,238564.0,6c,,210S016,21004.0,,2026770041.0,12/10/1994,1.0,16v1,2,MORRISANIA/LONGWOOD      ,04  TAX CLASS 1 CONDOS                      ,1A,2677,1015, ,R3,827 EAST 161 STREET                      ,C           ,10459,1,0,1,0,0,1995,1,R3,232200,2010-03-25,,2026777501.0,2026771015.0
BX,2677.0,7501.0,203.0,133.0,2002.0,8.0,17.0,10459.0,E050,42.0,3500.0,1.0,3.0,,819 EAST 161 STREET,R6,,,,C1-4,,,,,C1-4/R6,,N,R3,2.0,1.0,,,150000.0,155581.0,0.0,155581.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,3.0,144.0,144.0,3.44,0.0,0.0,0.0,,0.0,N,0.0,5.0,55008.0,1163232.0,22156.0,119299.0,1994.0,,0.0,0.0,,,1.04,2.43,0.0,4.8,2.0,2026777501.0,52.0,133.0,1011452.0,238564.0,6c,,210S016,21004.0,,2026770041.0,12/10/1994,1.0,16v1,2,MORRISANIA/LONGWOOD      ,04  TAX CLASS 1 CONDOS                      ,1A,2677,1127, ,R3,928 UNION AVENUE                         ,A           ,10459,1,0,1,0,0,0,1,R3,244000,2010-11-09,,2026777501.0,2026771127.0
BX,2685.0,7501.0,202.0,83.0,2000.0,8.0,17.0,10455.0,L042,41.0,4200.0,1.0,2.0,,947 AVENUE ST JOHN,R7-1,,,,,,,,,R7-1,,N,R1,2.0,1.0,,,2688.0,5480.0,0.0,5480.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,8.0,8.0,25.0,107.5,21.92,76.33,,1.0,N,5.0,5.0,8932.0,62724.0,0.0,0.0,1910.0,,2007.0,0.0,,,2.04,3.44,0.0,4.8,2.0,2026857501.0,105.0,83.0,1011325.0,236269.0,6c,,215 043,21004.0,,2026850077.0,12/15/2008,1.0,16v1,2,MORRISANIA/LONGWOOD      ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,2685,1001, ,R1,947 AVENUE ST JOHN                       ,1A          ,10455,1,0,1,0,0,1910,2,R1,212977,2010-03-02,,2026857501.0,2026851001.0
BX,2685.0,7501.0,202.0,83.0,2000.0,8.0,17.0,10455.0,L042,41.0,4200.0,1.0,2.0,,947 AVENUE ST JOHN,R7-1,,,,,,,,,R7-1,,N,R1,2.0,1.0,,,2688.0,5480.0,0.0,5480.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,8.0,8.0,25.0,107.5,21.92,76.33,,1.0,N,5.0,5.0,8932.0,62724.0,0.0,0.0,1910.0,,2007.0,0.0,,,2.04,3.44,0.0,4.8,2.0,2026857501.0,105.0,83.0,1011325.0,236269.0,6c,,215 043,21004.0,,2026850077.0,12/15/2008,1.0,16v1,2,MORRISANIA/LONGWOOD      ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,2685,1002, ,R1,947 AVENUE ST JOHN                       ,1B          ,10455,1,0,1,0,0,1910,2,R1,228190,2010-06-03,,2026857501.0,2026851002.0
BX,2685.0,7501.0,202.0,83.0,2000.0,8.0,17.0,10455.0,L042,41.0,4200.0,1.0,2.0,,947 AVENUE ST JOHN,R7-1,,,,,,,,,R7-1,,N,R1,2.0,1.0,,,2688.0,5480.0,0.0,5480.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,8.0,8.0,25.0,107.5,21.92,76.33,,1.0,N,5.0,5.0,8932.0,62724.0,0.0,0.0,1910.0,,2007.0,0.0,,,2.04,3.44,0.0,4.8,2.0,2026857501.0,105.0,83.0,1011325.0,236269.0,6c,,215 043,21004.0,,2026850077.0,12/15/2008,1.0,16v1,2,MORRISANIA/LONGWOOD      ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,2685,1005, ,R1,947 AVENUE ST JOHN                       ,3A          ,10455,1,0,1,0,0,1910,2,R1,230282,2010-02-24,,2026857501.0,2026851005.0
BX,2685.0,7501.0,202.0,83.0,2000.0,8.0,17.0,10455.0,L042,41.0,4200.0,1.0,2.0,,947 AVENUE ST JOHN,R7-1,,,,,,,,,R7-1,,N,R1,2.0,1.0,,,2688.0,5480.0,0.0,5480.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,8.0,8.0,25.0,107.5,21.92,76.33,,1.0,N,5.0,5.0,8932.0,62724.0,0.0,0.0,1910.0,,2007.0,0.0,,,2.04,3.44,0.0,4.8,2.0,2026857501.0,105.0,83.0,1011325.0,236269.0,6c,,215 043,21004.0,,2026850077.0,12/15/2008,1.0,16v1,2,MORRISANIA/LONGWOOD      ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,2685,1006, ,R1,947 AVENUE ST JOHN                       ,3B          ,10455,1,0,1,0,0,1910,2,R1,238000,2010-04-14,,2026857501.0,2026851006.0
BX,2685.0,7501.0,202.0,83.0,2000.0,8.0,17.0,10455.0,L042,41.0,4200.0,1.0,2.0,,947 AVENUE ST JOHN,R7-1,,,,,,,,,R7-1,,N,R1,2.0,1.0,,,2688.0,5480.0,0.0,5480.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,8.0,8.0,25.0,107.5,21.92,76.33,,1.0,N,5.0,5.0,8932.0,62724.0,0.0,0.0,1910.0,,2007.0,0.0,,,2.04,3.44,0.0,4.8,2.0,2026857501.0,105.0,83.0,1011325.0,236269.0,6c,,215 043,21004.0,,2026850077.0,12/15/2008,1.0,16v1,2,MORRISANIA/LONGWOOD      ,15  CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,2685,1007, ,R1,947 AVENUE SAINT JOHN                    ,4A          ,10455,1,0,1,0,0,1910,2,R1,0,2010-12-20,,2026857501.0,2026851007.0
BX,2693.0,7501.0,202.0,131.0,1000.0,12.0,17.0,10459.0,L031,41.0,2800.0,1.0,2.0,,1236 PROSPECT AVENUE,R7-1,,,,C2-4,,,,,C2-4/R7-1,,N,R3,2.0,1.0,,,8717.0,18840.0,0.0,18840.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,18.0,18.0,84.54,73.57,84.54,56.25,,0.0,Y,3.0,5.0,35100.0,214958.0,0.0,128645.0,2007.0,,0.0,0.0,,,2.16,3.44,0.0,4.8,2.0,2026937501.0,118.0,131.0,1012478.0,240812.0,3d,,216 023,21005.0,,2026930124.0,5/27/2009,1.0,16v1,2,MORRISANIA/LONGWOOD      ,04  TAX CLASS 1 CONDOS                      ,1A,2693,1016, ,R3,852 HOME STREET                          ,1F          ,10459,1,0,1,0,0,2007,1,R3,200000,2010-02-19,,2026937501.0,2026931016.0
BX,2693.0,7501.0,202.0,131.0,1000.0,12.0,17.0,10459.0,L031,41.0,2800.0,1.0,2.0,,1236 PROSPECT AVENUE,R7-1,,,,C2-4,,,,,C2-4/R7-1,,N,R3,2.0,1.0,,,8717.0,18840.0,0.0,18840.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,18.0,18.0,84.54,73.57,84.54,56.25,,0.0,Y,3.0,5.0,35100.0,214958.0,0.0,128645.0,2007.0,,0.0,0.0,,,2.16,3.44,0.0,4.8,2.0,2026937501.0,118.0,131.0,1012478.0,240812.0,3d,,216 023,21005.0,,2026930124.0,5/27/2009,1.0,16v1,2,MORRISANIA/LONGWOOD      ,04  TAX CLASS 1 CONDOS                      ,1A,2693,1018, ,R3,852 HOME STREET                          ,3F          ,10459,1,0,1,0,0,2007,1,R3,218050,2010-03-08,,2026937501.0,2026931018.0
BX,3103.0,7501.0,206.0,391.0,1000.0,10.0,15.0,10458.0,E088,48.0,1100.0,1.0,6.0,,2324 BEAUMONT AVENUE,R7-1,,,,,,,,,R7-1,,N,R2,2.0,1.0,,,15000.0,34453.0,0.0,34453.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,40.0,40.0,150.0,100.0,60.0,60.0,,0.0,N,0.0,5.0,337490.0,1233883.0,259844.0,1156237.0,2007.0,,0.0,0.0,,,2.3,3.44,0.0,4.8,2.0,2031037501.0,110.0,391.0,1016107.0,249999.0,3c,,214 011,21108.0,,2031030010.0,12/8/2008,1.0,16v1,2,BELMONT                  ,12  CONDOS - WALKUP APARTMENTS              ,2,3103,1001, ,R2,2324 BEAUMONT AVENUE                     ,1A          ,10458,1,0,1,0,0,0,2,R2,2137201,2010-07-13,,2031037501.0,2031031001.0
BX,3103.0,7501.0,206.0,391.0,1000.0,10.0,15.0,10458.0,E088,48.0,1100.0,1.0,6.0,,2324 BEAUMONT AVENUE,R7-1,,,,,,,,,R7-1,,N,R2,2.0,1.0,,,15000.0,34453.0,0.0,34453.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,40.0,40.0,150.0,100.0,60.0,60.0,,0.0,N,0.0,5.0,337490.0,1233883.0,259844.0,1156237.0,2007.0,,0.0,0.0,,,2.3,3.44,0.0,4.8,2.0,2031037501.0,110.0,391.0,1016107.0,249999.0,3c,,214 011,21108.0,,2031030010.0,12/8/2008,1.0,16v1,2,BELMONT                  ,12  CONDOS - WALKUP APARTMENTS              ,2,3103,1002, ,R2,2324 BEAUMONT AVENUE                     ,1B          ,10458,1,0,1,0,0,0,2,R2,0,2010-07-13,,2031037501.0,2031031002.0
BX,3103.0,7501.0,206.0,391.0,1000.0,10.0,15.0,10458.0,E088,48.0,1100.0,1.0,6.0,,2324 BEAUMONT AVENUE,R7-1,,,,,,,,,R7-1,,N,R2,2.0,1.0,,,15000.0,34453.0,0.0,34453.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,40.0,40.0,150.0,100.0,60.0,60.0,,0.0,N,0.0,5.0,337490.0,1233883.0,259844.0,1156237.0,2007.0,,0.0,0.0,,,2.3,3.44,0.0,4.8,2.0,2031037501.0,110.0,391.0,1016107.0,249999.0,3c,,214 011,21108.0,,2031030010.0,12/8/2008,1.0,16v1,2,BELMONT                  ,12  CONDOS - WALKUP APARTMENTS              ,2,3103,1003, ,R2,2324 BEAUMONT AVENUE                     ,1C          ,10458,1,0,1,0,0,0,2,R2,0,2010-07-13,,2031037501.0,2031031003.0
BX,3103.0,7501.0,206.0,391.0,1000.0,10.0,15.0,10458.0,E088,48.0,1100.0,1.0,6.0,,2324 BEAUMONT AVENUE,R7-1,,,,,,,,,R7-1,,N,R2,2.0,1.0,,,15000.0,34453.0,0.0,34453.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,40.0,40.0,150.0,100.0,60.0,60.0,,0.0,N,0.0,5.0,337490.0,1233883.0,259844.0,1156237.0,2007.0,,0.0,0.0,,,2.3,3.44,0.0,4.8,2.0,2031037501.0,110.0,391.0,1016107.0,249999.0,3c,,214 011,21108.0,,2031030010.0,12/8/2008,1.0,16v1,2,BELMONT                  ,12  CONDOS - WALKUP APARTMENTS              ,2,3103,1007, ,R2,2320 BEAUMONT AVENUE                     ,1C          ,10458,1,0,1,0,0,0,2,R2,0,2010-07-13,,2031037501.0,2031031007.0
BX,3103.0,7501.0,206.0,391.0,1000.0,10.0,15.0,10458.0,E088,48.0,1100.0,1.0,6.0,,2324 BEAUMONT AVENUE,R7-1,,,,,,,,,R7-1,,N,R2,2.0,1.0,,,15000.0,34453.0,0.0,34453.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,40.0,40.0,150.0,100.0,60.0,60.0,,0.0,N,0.0,5.0,337490.0,1233883.0,259844.0,1156237.0,2007.0,,0.0,0.0,,,2.3,3.44,0.0,4.8,2.0,2031037501.0,110.0,391.0,1016107.0,249999.0,3c,,214 011,21108.0,,2031030010.0,12/8/2008,1.0,16v1,2,BELMONT                  ,12  CONDOS - WALKUP APARTMENTS              ,2,3103,1011, ,R2,2324 BEAUMONT AVENUE                     ,2A          ,10458,1,0,1,0,0,0,2,R2,0,2010-07-13,,2031037501.0,2031031011.0
BX,3103.0,7501.0,206.0,391.0,1000.0,10.0,15.0,10458.0,E088,48.0,1100.0,1.0,6.0,,2324 BEAUMONT AVENUE,R7-1,,,,,,,,,R7-1,,N,R2,2.0,1.0,,,15000.0,34453.0,0.0,34453.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,40.0,40.0,150.0,100.0,60.0,60.0,,0.0,N,0.0,5.0,337490.0,1233883.0,259844.0,1156237.0,2007.0,,0.0,0.0,,,2.3,3.44,0.0,4.8,2.0,2031037501.0,110.0,391.0,1016107.0,249999.0,3c,,214 011,21108.0,,2031030010.0,12/8/2008,1.0,16v1,2,BELMONT                  ,12  CONDOS - WALKUP APARTMENTS              ,2,3103,1012, ,R2,2324 BEAUMONT AVENUE                     ,2B          ,10458,1,0,1,0,0,0,2,R2,0,2010-07-13,,2031037501.0,2031031012.0
BX,3103.0,7501.0,206.0,391.0,1000.0,10.0,15.0,10458.0,E088,48.0,1100.0,1.0,6.0,,2324 BEAUMONT AVENUE,R7-1,,,,,,,,,R7-1,,N,R2,2.0,1.0,,,15000.0,34453.0,0.0,34453.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,40.0,40.0,150.0,100.0,60.0,60.0,,0.0,N,0.0,5.0,337490.0,1233883.0,259844.0,1156237.0,2007.0,,0.0,0.0,,,2.3,3.44,0.0,4.8,2.0,2031037501.0,110.0,391.0,1016107.0,249999.0,3c,,214 011,21108.0,,2031030010.0,12/8/2008,1.0,16v1,2,BELMONT                  ,12  CONDOS - WALKUP APARTMENTS              ,2,3103,1013, ,R2,2324 BEAUMONT AVENUE                     ,2C          ,10458,1,0,1,0,0,0,2,R2,0,2010-07-13,,2031037501.0,2031031013.0
BX,3103.0,7501.0,206.0,391.0,1000.0,10.0,15.0,10458.0,E088,48.0,1100.0,1.0,6.0,,2324 BEAUMONT AVENUE,R7-1,,,,,,,,,R7-1,,N,R2,2.0,1.0,,,15000.0,34453.0,0.0,34453.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,40.0,40.0,150.0,100.0,60.0,60.0,,0.0,N,0.0,5.0,337490.0,1233883.0,259844.0,1156237.0,2007.0,,0.0,0.0,,,2.3,3.44,0.0,4.8,2.0,2031037501.0,110.0,391.0,1016107.0,249999.0,3c,,214 011,21108.0,,2031030010.0,12/8/2008,1.0,16v1,2,BELMONT                  ,12  CONDOS - WALKUP APARTMENTS              ,2,3103,1015, ,R2,2320 BEAUMONT AVENUE                     ,2A          ,10458,1,0,1,0,0,0,2,R2,0,2010-07-13,,2031037501.0,2031031015.0
BX,3103.0,7501.0,206.0,391.0,1000.0,10.0,15.0,10458.0,E088,48.0,1100.0,1.0,6.0,,2324 BEAUMONT AVENUE,R7-1,,,,,,,,,R7-1,,N,R2,2.0,1.0,,,15000.0,34453.0,0.0,34453.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,40.0,40.0,150.0,100.0,60.0,60.0,,0.0,N,0.0,5.0,337490.0,1233883.0,259844.0,1156237.0,2007.0,,0.0,0.0,,,2.3,3.44,0.0,4.8,2.0,2031037501.0,110.0,391.0,1016107.0,249999.0,3c,,214 011,21108.0,,2031030010.0,12/8/2008,1.0,16v1,2,BELMONT                  ,12  CONDOS - WALKUP APARTMENTS              ,2,3103,1016, ,R2,2320 BEAUMONT AVENUE                     ,2B          ,10458,1,0,1,0,0,0,2,R2,0,2010-07-13,,2031037501.0,2031031016.0
BX,3103.0,7501.0,206.0,391.0,1000.0,10.0,15.0,10458.0,E088,48.0,1100.0,1.0,6.0,,2324 BEAUMONT AVENUE,R7-1,,,,,,,,,R7-1,,N,R2,2.0,1.0,,,15000.0,34453.0,0.0,34453.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,40.0,40.0,150.0,100.0,60.0,60.0,,0.0,N,0.0,5.0,337490.0,1233883.0,259844.0,1156237.0,2007.0,,0.0,0.0,,,2.3,3.44,0.0,4.8,2.0,2031037501.0,110.0,391.0,1016107.0,249999.0,3c,,214 011,21108.0,,2031030010.0,12/8/2008,1.0,16v1,2,BELMONT                  ,12  CONDOS - WALKUP APARTMENTS              ,2,3103,1017, ,R2,2320 BEAUMONT AVENUE                     ,2C          ,10458,1,0,1,0,0,0,2,R2,0,2010-07-13,,2031037501.0,2031031017.0
BX,3103.0,7501.0,206.0,391.0,1000.0,10.0,15.0,10458.0,E088,48.0,1100.0,1.0,6.0,,2324 BEAUMONT AVENUE,R7-1,,,,,,,,,R7-1,,N,R2,2.0,1.0,,,15000.0,34453.0,0.0,34453.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,40.0,40.0,150.0,100.0,60.0,60.0,,0.0,N,0.0,5.0,337490.0,1233883.0,259844.0,1156237.0,2007.0,,0.0,0.0,,,2.3,3.44,0.0,4.8,2.0,2031037501.0,110.0,391.0,1016107.0,249999.0,3c,,214 011,21108.0,,2031030010.0,12/8/2008,1.0,16v1,2,BELMONT                  ,12  CONDOS - WALKUP APARTMENTS              ,2,3103,1018, ,R2,2320 BEAUMONT AVENUE                     ,2D          ,10458,1,0,1,0,0,0,2,R2,0,2010-07-13,,2031037501.0,2031031018.0
BX,3103.0,7501.0,206.0,391.0,1000.0,10.0,15.0,10458.0,E088,48.0,1100.0,1.0,6.0,,2324 BEAUMONT AVENUE,R7-1,,,,,,,,,R7-1,,N,R2,2.0,1.0,,,15000.0,34453.0,0.0,34453.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,40.0,40.0,150.0,100.0,60.0,60.0,,0.0,N,0.0,5.0,337490.0,1233883.0,259844.0,1156237.0,2007.0,,0.0,0.0,,,2.3,3.44,0.0,4.8,2.0,2031037501.0,110.0,391.0,1016107.0,249999.0,3c,,214 011,21108.0,,2031030010.0,12/8/2008,1.0,16v1,2,BELMONT                  ,12  CONDOS - WALKUP APARTMENTS              ,2,3103,1022, ,R2,2324 BEAUMONT AVENUE                     ,3B          ,10458,1,0,1,0,0,0,2,R2,0,2010-07-13,,2031037501.0,2031031022.0
BX,3103.0,7501.0,206.0,391.0,1000.0,10.0,15.0,10458.0,E088,48.0,1100.0,1.0,6.0,,2324 BEAUMONT AVENUE,R7-1,,,,,,,,,R7-1,,N,R2,2.0,1.0,,,15000.0,34453.0,0.0,34453.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,40.0,40.0,150.0,100.0,60.0,60.0,,0.0,N,0.0,5.0,337490.0,1233883.0,259844.0,1156237.0,2007.0,,0.0,0.0,,,2.3,3.44,0.0,4.8,2.0,2031037501.0,110.0,391.0,1016107.0,249999.0,3c,,214 011,21108.0,,2031030010.0,12/8/2008,1.0,16v1,2,BELMONT                  ,12  CONDOS - WALKUP APARTMENTS              ,2,3103,1023, ,R2,2324 BEAUMONT AVENUE                     ,3C          ,10458,1,0,1,0,0,0,2,R2,0,2010-07-13,,2031037501.0,2031031023.0
