xcoord,ycoord,latitude,longitude,sale price,price per sqft,zip code,tree_count_quarter_mile
1022709.0,245435.0,40.8402538221,-73.861006991,56000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,90000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,100000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,115000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,85000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,85000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,117000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,117000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,92000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,106000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,102000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,84800,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,137000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,105000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,88218,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,60000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,147000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,130000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,105000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,60320,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,140000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,140000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,84875,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,50000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,64000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,92000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,130000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,90000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,120000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,143100,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,145000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,181700,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,120000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,80000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,137500,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,70500,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,100000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,73000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,93500,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,190000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,89100,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,140000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,74000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,120000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,86000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,132000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,200000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,89000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,0,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,99000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,55000,,10462,287.0
1022709.0,245435.0,40.8402538221,-73.861006991,138000,,10462,287.0
1024637.0,245746.0,40.8410988182,-73.8540372293,88000,,10462,350.0
1024637.0,245746.0,40.8410988182,-73.8540372293,0,,10462,350.0
1024637.0,245746.0,40.8410988182,-73.8540372293,0,,10462,350.0
1024637.0,245746.0,40.8410988182,-73.8540372293,72000,,10462,350.0
1024637.0,245746.0,40.8410988182,-73.8540372293,72000,,10462,350.0
1024637.0,245746.0,40.8410988182,-73.8540372293,125000,,10462,350.0
1024637.0,245746.0,40.8410988182,-73.8540372293,0,,10462,350.0
1024637.0,245746.0,40.8410988182,-73.8540372293,0,,10462,350.0
1032173.0,247333.0,40.8454169788,-73.8267900746,243272,,10461,322.0
1024392.0,250937.0,40.8553476792,-73.8548916048,110000,,10461,632.0
1020150.0,253046.0,40.8611545135,-73.8702145941,182000,,10467,339.0
1020150.0,253046.0,40.8611545135,-73.8702145941,116000,,10467,339.0
1020150.0,253046.0,40.8611545135,-73.8702145941,183000,,10467,339.0
1020150.0,253046.0,40.8611545135,-73.8702145941,210000,,10467,339.0
1020150.0,253046.0,40.8611545135,-73.8702145941,175000,,10467,339.0
1020150.0,253046.0,40.8611545135,-73.8702145941,220000,,10467,339.0
1020264.0,252722.0,40.8602647677,-73.8698042037,176225,,10467,338.0
1020264.0,252722.0,40.8602647677,-73.8698042037,182000,,10467,338.0
1020264.0,252722.0,40.8602647677,-73.8698042037,0,,10467,338.0
1023108.0,264673.0,40.8930544684,-73.859453431,261590,,10466,402.0
1034947.0,247368.0,40.8454975525,-73.8167636645,0,,10465,289.0
1035716.0,246798.0,40.8439286246,-73.8139886179,580000,,10465,84.0
1035295.0,247263.0,40.8452073541,-73.8155066762,425880,,10465,194.0
1035295.0,247263.0,40.8452073541,-73.8155066762,452000,,10465,194.0
1035295.0,247263.0,40.8452073541,-73.8155066762,1,,10465,194.0
1033152.0,242909.0,40.8332690427,-73.8232839045,0,,10465,463.0
1035015.0,243535.0,40.8349767163,-73.8165469036,0,,10465,238.0
1034986.0,243647.0,40.8352842899,-73.8166508554,0,,10465,217.0
1035137.0,242855.0,40.8331096144,-73.8161111834,590000,,10465,285.0
1035137.0,242855.0,40.8331096144,-73.8161111834,748413,,10465,285.0
1035137.0,242855.0,40.8331096144,-73.8161111834,633906,,10465,285.0
1036394.0,240994.0,40.8279943827,-73.8115832794,0,,10465,127.0
1035594.0,240129.0,40.8256248963,-73.814480604,0,,10465,276.0
1036626.0,237584.0,40.8186335484,-73.8107715924,0,,10465,386.0
1032841.0,236515.0,40.8157210803,-73.8244540598,302500,,10465,674.0
1033836.0,235596.0,40.8131931584,-73.8208661974,309000,,10465,503.0
1033016.0,235618.0,40.8132581066,-73.8238283519,0,,10465,520.0
1033016.0,235618.0,40.8132581066,-73.8238283519,359000,,10465,520.0
1033016.0,235618.0,40.8132581066,-73.8238283519,360000,,10465,520.0
1033465.0,235886.0,40.8139912004,-73.8222043375,0,,10465,645.0
1033015.0,235250.0,40.8122480568,-73.8238346381,150000,,10465,388.0
1033015.0,235250.0,40.8122480568,-73.8238346381,210000,,10465,388.0
1033015.0,235250.0,40.8122480568,-73.8238346381,210000,,10465,388.0
1033015.0,235250.0,40.8122480568,-73.8238346381,210000,,10465,388.0
1033015.0,235250.0,40.8122480568,-73.8238346381,145000,,10465,388.0
1033015.0,235250.0,40.8122480568,-73.8238346381,220000,,10465,388.0
1033015.0,235250.0,40.8122480568,-73.8238346381,240000,,10465,388.0
1033015.0,235250.0,40.8122480568,-73.8238346381,210000,,10465,388.0
1044379.0,247669.0,40.8462645163,-73.7826706133,0,,10464,172.0
1043911.0,247977.0,40.8471130576,-73.7843593984,463879,,10464,317.0
1006681.0,259115.0,40.8778565561,-73.9188872675,562528,,10463,147.0
1006681.0,259115.0,40.8778565561,-73.9188872675,357495,,10463,147.0
1006681.0,259115.0,40.8778565561,-73.9188872675,351250,,10463,147.0
1006681.0,259115.0,40.8778565561,-73.9188872675,529389,,10463,147.0
1006681.0,259115.0,40.8778565561,-73.9188872675,0,,10463,147.0
1006681.0,259115.0,40.8778565561,-73.9188872675,647607,,10463,147.0
1006681.0,259115.0,40.8778565561,-73.9188872675,20000,,10463,147.0
1006681.0,259115.0,40.8778565561,-73.9188872675,12,,10463,147.0
1006681.0,259115.0,40.8778565561,-73.9188872675,0,,10463,147.0
1006681.0,259115.0,40.8778565561,-73.9188872675,0,,10463,147.0
1006681.0,259115.0,40.8778565561,-73.9188872675,16566,,10463,147.0
1006681.0,259115.0,40.8778565561,-73.9188872675,25350,,10463,147.0
1007154.0,260171.0,40.8807537324,-73.9171732427,0,,10463,257.0
1007154.0,260171.0,40.8807537324,-73.9171732427,0,,10463,257.0
1007154.0,260171.0,40.8807537324,-73.9171732427,0,,10463,257.0
1007154.0,260171.0,40.8807537324,-73.9171732427,0,,10463,257.0
1007154.0,260171.0,40.8807537324,-73.9171732427,0,,10463,257.0
1005719.0,260443.0,40.881503895,-73.9223616973,969000,,10463,107.0
1010037.0,261937.0,40.8855928955,-73.9067407812,461370,,10463,678.0
1010037.0,261937.0,40.8855928955,-73.9067407812,425880,,10463,678.0
1010037.0,261937.0,40.8855928955,-73.9067407812,471510,,10463,678.0
1010037.0,261937.0,40.8855928955,-73.9067407812,314340,,10463,678.0
1010037.0,261937.0,40.8855928955,-73.9067407812,491790,,10463,678.0
1010037.0,261937.0,40.8855928955,-73.9067407812,329550,,10463,678.0
1010037.0,261937.0,40.8855928955,-73.9067407812,0,,10463,678.0
1010959.0,262605.0,40.8874236024,-73.9034036878,357500,,10463,425.0
1010959.0,262605.0,40.8874236024,-73.9034036878,0,,10463,425.0
1010783.0,263078.0,40.8887223687,-73.9040383384,365000,,10463,300.0
1010783.0,263078.0,40.8887223687,-73.9040383384,415000,,10463,300.0
1010783.0,263078.0,40.8887223687,-73.9040383384,250000,,10463,300.0
1010783.0,263078.0,40.8887223687,-73.9040383384,225000,,10463,300.0
1008870.0,261664.0,40.8848469293,-73.9109622614,291639,,10463,679.0
1008578.0,261618.0,40.8847214836,-73.9120184399,1211717,,10463,628.0
1008578.0,261618.0,40.8847214836,-73.9120184399,926607,,10463,628.0
1008578.0,261618.0,40.8847214836,-73.9120184399,1536794,,10463,628.0
1008578.0,261618.0,40.8847214836,-73.9120184399,0,,10463,628.0
1008260.0,261595.0,40.8846592267,-73.9131685601,245000,,10463,599.0
1008260.0,261595.0,40.8846592267,-73.9131685601,435000,,10463,599.0
1008414.0,261450.0,40.8842608269,-73.9126121473,485000,,10463,590.0
1009883.0,262093.0,40.886021515,-73.9072971279,5612540,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1009883.0,262093.0,40.886021515,-73.9072971279,0,,10463,666.0
1012391.0,269319.0,40.9058469275,-73.898196472,180000,,10471,530.0
1012391.0,269319.0,40.9058469275,-73.898196472,0,,10471,530.0
1012391.0,269319.0,40.9058469275,-73.898196472,190000,,10471,530.0
1012391.0,269319.0,40.9058469275,-73.898196472,225000,,10471,530.0
1011622.0,269256.0,40.9056764324,-73.9009786793,0,,10471,636.0
1008549.0,262801.0,40.8879685256,-73.9121190254,600451,,10463,526.0
1008549.0,262801.0,40.8879685256,-73.9121190254,1134998,,10463,526.0
1008549.0,262801.0,40.8879685256,-73.9121190254,964165,,10463,526.0
1008549.0,262801.0,40.8879685256,-73.9121190254,839191,,10463,526.0
1008549.0,262801.0,40.8879685256,-73.9121190254,981750,,10463,526.0
1008549.0,262801.0,40.8879685256,-73.9121190254,959777,,10463,526.0
1008549.0,262801.0,40.8879685256,-73.9121190254,1389505,,10463,526.0
1008549.0,262801.0,40.8879685256,-73.9121190254,1350000,,10463,526.0
1008584.0,263065.0,40.8886930257,-73.9119914835,743322,,10463,428.0
1008584.0,263065.0,40.8886930257,-73.9119914835,719902,,10463,428.0
1008584.0,263065.0,40.8886930257,-73.9119914835,605000,,10463,428.0
1008584.0,263065.0,40.8886930257,-73.9119914835,10000,,10463,428.0
1008584.0,263065.0,40.8886930257,-73.9119914835,0,,10463,428.0
1008584.0,263065.0,40.8886930257,-73.9119914835,10000,,10463,428.0
1007089.0,263394.0,40.8896000225,-73.9173973086,275000,,10471,50.0
1007089.0,263394.0,40.8896000225,-73.9173973086,285000,,10471,50.0
1007089.0,263394.0,40.8896000225,-73.9173973086,0,,10471,50.0
1007089.0,263394.0,40.8896000225,-73.9173973086,925000,,10471,50.0
1007089.0,263394.0,40.8896000225,-73.9173973086,565000,,10471,50.0
1007089.0,263394.0,40.8896000225,-73.9173973086,650000,,10471,50.0
1007089.0,263394.0,40.8896000225,-73.9173973086,302000,,10471,50.0
1007089.0,263394.0,40.8896000225,-73.9173973086,1350000,,10471,50.0
,,,,0,,10457,
,,,,116000,48.7804878049,10457,
,,,,287000,81.4184397163,10457,
,,,,150000,89.9820035993,10458,
,,,,145915,70.8325242718,10457,
,,,,72790,37.0621181263,10457,
,,,,313300,177.205882353,10457,
,,,,299000,169.117647059,10457,
,,,,132000,74.6606334842,10457,
,,,,272231,225.170388751,10457,
,,,,0,,10457,
,,,,10,0.00417710944027,10456,
,,,,0,,10457,
,,,,88218,57.2101167315,10457,
,,,,0,,10457,
,,,,280000,119.047619048,10457,
,,,,187000,76.5139116203,10457,
,,,,0,,10457,
,,,,0,,10457,
,,,,10000,2.90866783013,10457,
,,,,100000,35.9066427289,10457,
,,,,0,,10457,
,,,,320000,121.904761905,10457,
,,,,155000,62.4244865083,10457,
,,,,401000,80.6354313292,10457,
,,,,136890,59.5173913043,10457,
,,,,439633,191.144782609,10457,
,,,,869000,206.904761905,10458,
,,,,0,,10458,
,,,,0,,10458,
,,,,179000,60.2693602694,10457,
,,,,565015,190.240740741,10457,
,,,,0,,10457,
,,,,152100,62.5925925926,10457,
,,,,275000,113.542526837,10457,
,,,,155000,69.073083779,10457,
,,,,108000,51.4530728919,10457,
,,,,60000,4.14364640884,10457,
,,,,6265058,71.6719252285,10457,
,,,,275000,30.9545249887,10458,
,,,,576940,76.7207446809,10458,
,,,,0,,10453,
,,,,950000,107.709750567,10457,
,,,,16738,,10457,
,,,,1300000,109.051254089,10457,
,,,,0,,10457,
,,,,0,,10457,
,,,,0,,10457,
,,,,0,,10457,
,,,,0,,10457,
,,,,88370,67.9769230769,10457,
,,,,0,,10457,
,,,,10000,1.85185185185,10457,
,,,,0,,10457,
,,,,0,,10457,
,,,,0,,10457,
,,,,870000,246.808510638,10457,
,,,,68971,46.4451178451,10458,
,,,,7450000,112.570072982,10457,
,,,,0,,10457,
,,,,0,,10457,
,,,,1690000,155.502392344,10457,
,,,,0,,10457,
,,,,245110,94.3456505004,10457,
,,,,0,,10457,
,,,,0,,10457,
,,,,0,,10457,
,,,,340000,151.111111111,10469,
,,,,0,,10469,
,,,,339000,224.206349206,10469,
,,,,303500,166.483817883,10469,
,,,,0,,10469,
,,,,0,,10469,
,,,,351000,205.263157895,10469,
,,,,300000,158.73015873,10469,
,,,,299000,124.531445231,10469,
,,,,325000,186.139747995,10469,
,,,,400919,175.610600088,10469,
,,,,255000,107.368421053,10469,
,,,,100,0.0529100529101,10469,
,,,,320000,176.01760176,10469,
,,,,208000,114.411441144,10469,
,,,,0,,10469,
,,,,326000,171.578947368,10469,
,,,,186000,97.8947368421,10469,
,,,,270000,110.204081633,10469,
,,,,249100,129.739583333,10469,
,,,,380000,177.570093458,10469,
,,,,170000,89.4736842105,10469,
,,,,260000,136.842105263,10469,
,,,,1,0.0004,10469,
,,,,189500,86.9266055046,10469,
,,,,337000,154.587155963,10469,
,,,,255000,124.390243902,10469,
,,,,1000,0.487804878049,10469,
,,,,0,,10469,
,,,,150000,65.2173913043,10469,
,,,,0,,10469,
,,,,0,,10469,
,,,,315000,175.0,10469,
,,,,320000,177.777777778,10469,
,,,,0,,10469,
,,,,0,,10469,
,,,,370000,205.555555556,10469,
,,,,400000,84.2105263158,10469,
,,,,450000,86.5051903114,10469,
,,,,250000,146.198830409,10469,
,,,,0,,10469,
,,,,0,,10469,
,,,,15000,1.2987012987,10469,
,,,,15000,1.2987012987,10469,
,,,,191760,102.163026105,10469,
,,,,340000,105.263157895,10469,
,,,,250000,100.0,10469,
,,,,0,,10469,
,,,,0,,10469,
,,,,131820,55.5031578947,10469,
,,,,180000,37.8947368421,10469,
,,,,0,,10469,
,,,,160000,43.8356164384,10469,
,,,,390000,212.649945474,10469,
,,,,370000,211.066742727,10469,
,,,,0,,10469,
,,,,0,,10469,
,,,,365000,137.683892871,10469,
,,,,0,,10469,
,,,,371000,149.175713711,10469,
,,,,221450,93.2421052632,10469,
,,,,95000,40.0,10469,
,,,,242050,101.915789474,10469,
,,,,248948,100.788663968,10469,
,,,,100000,42.1052631579,10469,
,,,,100000,42.1052631579,10469,
,,,,167311,104.569375,10466,
,,,,430000,47.3829201102,10466,
,,,,318000,183.602771363,10466,
,,,,196500,109.166666667,10469,
,,,,0,,10466,
,,,,165000,91.6666666667,10466,
,,,,290000,161.111111111,10466,
,,,,328600,118.971759594,10466,
,,,,280000,155.555555556,10466,
,,,,325000,65.0,10466,
,,,,252000,100.8,10466,
,,,,384440,153.776,10466,
,,,,300000,77.9220779221,10466,
,,,,325500,95.7352941176,10466,
,,,,0,,10466,
,,,,246000,136.666666667,10466,
,,,,320000,103.225806452,10466,
,,,,182340,60.78,10466,
,,,,10,0.002,10466,
,,,,350000,140.0,10466,
,,,,0,,10466,
,,,,285948,112.224489796,10466,
,,,,353593,138.772762951,10466,
,,,,353593,138.772762951,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,106000,52.371541502,10466,
,,,,260000,152.046783626,10466,
,,,,0,,10466,
,,,,340000,196.759259259,10466,
,,,,238290,92.0393974508,10466,
,,,,0,,10466,
,,,,339000,187.5,10466,
,,,,218000,120.575221239,10466,
,,,,415000,166.0,10466,
,,,,360000,206.422018349,10466,
,,,,295000,124.210526316,10475,
,,,,0,,10475,
,,,,350000,93.3333333333,10475,
,,,,10,0.002,10475,
,,,,10,0.00198059021588,10475,
,,,,0,,10475,
,,,,0,,10475,
,,,,150000,40.085515767,10475,
,,,,370000,134.938001459,10475,
,,,,523349,173.237007613,10469,
,,,,440000,155.14809591,10469,
,,,,10,0.0042735042735,10469,
,,,,0,,10469,
,,,,211500,66.8246445498,10469,
,,,,464833,146.866666667,10469,
,,,,390000,164.904862579,10469,
,,,,0,,10469,
,,,,0,,10469,
,,,,0,,10469,
,,,,0,,10469,
,,,,0,,10469,
,,,,564000,172.953081877,10469,
,,,,435000,163.903541824,10469,
,,,,0,,10469,
,,,,285000,107.385079126,10469,
,,,,0,,10469,
,,,,570000,174.79300828,10469,
,,,,227837,95.9313684211,10469,
,,,,150000,52.1557719054,10469,
,,,,10,0.00506329113924,10469,
,,,,389000,150.775193798,10469,
,,,,0,,10469,
,,,,432000,204.836415363,10469,
,,,,0,,10469,
,,,,227000,107.633949739,10469,
,,,,607400,288.003793267,10469,
,,,,0,,10469,
,,,,110000,43.137254902,10469,
,,,,426000,155.361050328,10469,
,,,,0,,10469,
,,,,195000,88.6363636364,10469,
,,,,0,,10469,
,,,,406850,214.131578947,10469,
,,,,484100,153.682539683,10469,
,,,,385000,155.367231638,10469,
,,,,192500,77.6836158192,10469,
,,,,0,,10469,
,,,,425000,160.075329567,10469,
,,,,460000,220.09569378,10469,
,,,,10,0.00399680255795,10469,
,,,,0,,10469,
,,,,5000,1.74703004892,10469,
,,,,595000,198.399466489,10469,
,,,,0,,10469,
,,,,5000,1.74703004892,10469,
,,,,421880,149.602836879,10469,
,,,,0,,10469,
,,,,470000,98.9473684211,10469,
,,,,257000,54.1052631579,10469,
,,,,490000,181.012190617,10469,
,,,,0,,10469,
,,,,0,,10469,
,,,,0,,10469,
,,,,410000,172.631578947,10469,
,,,,220000,92.6315789474,10469,
,,,,0,,10469,
,,,,631315,167.324410284,10469,
,,,,0,,10469,
,,,,372000,104.641350211,10469,
,,,,0,,10469,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,480000,171.428571429,10469,
,,,,0,,10466,
,,,,312500,123.22555205,10469,
,,,,0,,10469,
,,,,0,,10469,
,,,,280000,117.894736842,10469,
,,,,390000,164.210526316,10466,
,,,,0,,10466,
,,,,490000,179.948586118,10469,
,,,,125000,78.125,10466,
,,,,484921,173.186071429,10466,
,,,,315000,165.267576076,10466,
,,,,312700,161.685625646,10466,
,,,,158000,85.8695652174,10466,
,,,,0,,10466,
,,,,460000,219.885277247,10466,
,,,,480000,190.400634669,10466,
,,,,420000,163.424124514,10466,
,,,,312700,129.912754466,10466,
,,,,50000,21.9298245614,10466,
,,,,0,,10466,
,,,,388000,147.80952381,10466,
,,,,0,,10466,
,,,,491000,129.210526316,10466,
,,,,410000,54.9009105517,10466,
,,,,335000,47.0175438596,10466,
,,,,0,,10466,
,,,,5000,1.7825311943,10466,
,,,,0,,10466,
,,,,333900,176.760190577,10466,
,,,,0,,10466,
,,,,361500,210.910151692,10466,
,,,,380000,160.0,10466,
,,,,631315,161.834145091,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,477000,170.053475936,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,400000,76.074553062,10466,
,,,,435000,114.473684211,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,475000,190.0,10466,
,,,,0,,10466,
,,,,453929,215.234234234,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,490000,153.125,10475,
,,,,0,,10475,
,,,,200000,40.0,10475,
,,,,0,,10475,
,,,,0,,10475,
,,,,0,,10475,
,,,,0,,10475,
,,,,0,,10475,
,,,,0,,10475,
,,,,0,,10469,
,,,,405000,109.964702688,10469,
,,,,490000,139.402560455,10469,
,,,,510000,132.501948558,10469,
,,,,460000,120.261437908,10469,
,,,,0,,10469,
,,,,400000,131.147540984,10469,
,,,,530000,144.335511983,10469,
,,,,161500,43.6486486486,10469,
,,,,499000,239.903846154,10469,
,,,,324900,156.201923077,10469,
,,,,0,,10469,
,,,,600000,179.104477612,10469,
,,,,0,,10469,
,,,,0,,10469,
,,,,275000,61.1111111111,10469,
,,,,0,,10469,
,,,,0,,10469,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,400000,129.032258065,10469,
,,,,525000,162.438118812,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,453900,153.344594595,10466,
,,,,612897,153.723852521,10466,
,,,,490000,98.0,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,200000,40.0,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10475,
,,,,950000,253.333333333,10475,
,,,,0,,10466,
,,,,155000,29.3005671078,10469,
,,,,0,,10469,
,,,,0,,10469,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,600000,173.010380623,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,125000,35.7142857143,10466,
,,,,0,,10475,
,,,,65000,14.9666129404,10475,
,,,,0,,10469,
,,,,362000,158.563293912,10469,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,0,,10466,
,,,,567000,164.538595473,10469,
,,,,494650,146.432800474,10469,
,,,,0,,10466,
,,,,165000,,10475,
,,,,149000,,10475,
,,,,1425000,142.5,10466,
,,,,0,,10475,
,,,,0,,10475,
,,,,0,,10466,
,,,,1250000,156.64160401,10469,
,,,,0,,10469,
,,,,900000,31.69683736,10469,
,,,,0,,10466,
,,,,509125,42.2580511288,10466,
,,,,1500000,86.8558193399,10466,
,,,,415000,60.1187889323,10466,
,,,,1250000,124.168073905,10469,
,,,,1600000,135.593220339,10469,
,,,,700000,140.0,10466,
,,,,0,,10466,
,,,,1050000,210.0,10475,
,,,,0,,10475,
,,,,0,,10469,
,,,,300000,159.23566879,10458,
